"New housing price index, monthly 1 2 3 4 5"
"Frequency: Monthly"
"Table: 18-10-0205-01 (formerly CANSIM 327-0056)"
"Release date: 2023-05-18"
"Geography: Canada, Geographical region of Canada, Province or territory, Census metropolitan area, Census agglomeration"
""
""

,"New housing price indexes","Total (house and land)","Symbol","House only","Symbol","Land only","Symbol"
"Geography","Reference period"
,,"Index, 201612=100",,,,,
,"November 1986","","..","","..","",".."
,"December 1986","","..","","..","",".."
,"January 1987","","..","","..","",".."
,"February 1987","","..","","..","",".."
,"March 1987","","..","","..","",".."
,"April 1987","","..","","..","",".."
,"May 1987","","..","","..","",".."
,"June 1987","","..","","..","",".."
,"July 1987","","..","","..","",".."
,"August 1987","","..","","..","",".."
,"September 1987","","..","","..","",".."
,"October 1987","","..","","..","",".."
,"November 1987","","..","","..","",".."
,"December 1987","","..","","..","",".."
,"January 1988","","..","","..","",".."
,"February 1988","","..","","..","",".."
,"March 1988","","..","","..","",".."
,"April 1988","","..","","..","",".."
,"May 1988","","..","","..","",".."
,"June 1988","","..","","..","",".."
,"July 1988","","..","","..","",".."
,"August 1988","","..","","..","",".."
,"September 1988","","..","","..","",".."
,"October 1988","","..","","..","",".."
,"November 1988","","..","","..","",".."
,"December 1988","","..","","..","",".."
,"January 1989","","..","","..","",".."
,"February 1989","","..","","..","",".."
,"March 1989","","..","","..","",".."
,"April 1989","","..","","..","",".."
,"May 1989","","..","","..","",".."
,"June 1989","","..","","..","",".."
,"July 1989","","..","","..","",".."
,"August 1989","","..","","..","",".."
,"September 1989","","..","","..","",".."
,"October 1989","","..","","..","",".."
,"November 1989","","..","","..","",".."
,"December 1989","","..","","..","",".."
,"January 1990","","..","","..","",".."
,"February 1990","","..","","..","",".."
,"March 1990","","..","","..","",".."
,"April 1990","","..","","..","",".."
,"May 1990","","..","","..","",".."
,"June 1990","","..","","..","",".."
,"July 1990","","..","","..","",".."
,"August 1990","","..","","..","",".."
,"September 1990","","..","","..","",".."
,"October 1990","","..","","..","",".."
,"November 1990","","..","","..","",".."
,"December 1990","","..","","..","",".."
,"January 1991","","..","","..","",".."
,"February 1991","","..","","..","",".."
,"March 1991","","..","","..","",".."
,"April 1991","","..","","..","",".."
,"May 1991","","..","","..","",".."
,"June 1991","","..","","..","",".."
,"July 1991","","..","","..","",".."
,"August 1991","","..","","..","",".."
,"September 1991","","..","","..","",".."
,"October 1991","","..","","..","",".."
,"November 1991","","..","","..","",".."
,"December 1991","","..","","..","",".."
,"January 1992","","..","","..","",".."
,"February 1992","","..","","..","",".."
,"March 1992","","..","","..","",".."
,"April 1992","","..","","..","",".."
,"May 1992","","..","","..","",".."
,"June 1992","","..","","..","",".."
,"July 1992","","..","","..","",".."
,"August 1992","","..","","..","",".."
,"September 1992","","..","","..","",".."
,"October 1992","","..","","..","",".."
,"November 1992","","..","","..","",".."
,"December 1992","","..","","..","",".."
,"January 1993","","..","","..","",".."
,"February 1993","","..","","..","",".."
,"March 1993","","..","","..","",".."
,"April 1993","","..","","..","",".."
,"May 1993","","..","","..","",".."
,"June 1993","","..","","..","",".."
,"July 1993","","..","","..","",".."
,"August 1993","","..","","..","",".."
,"September 1993","","..","","..","",".."
,"October 1993","","..","","..","",".."
,"November 1993","","..","","..","",".."
,"December 1993","","..","","..","",".."
,"January 1994","","..","","..","",".."
,"February 1994","","..","","..","",".."
,"March 1994","","..","","..","",".."
,"April 1994","","..","","..","",".."
,"May 1994","","..","","..","",".."
,"June 1994","","..","","..","",".."
,"July 1994","","..","","..","",".."
,"August 1994","","..","","..","",".."
,"September 1994","","..","","..","",".."
,"October 1994","","..","","..","",".."
,"November 1994","","..","","..","",".."
,"December 1994","","..","","..","",".."
,"January 1995","83.5","","89.8","","59.7","E"
,"February 1995","83.5","","89.8","","59.7","E"
,"March 1995","83.5","","89.8","","59.7","E"
,"April 1995","83.1","","89.2","","59.7","E"
,"May 1995","83.1","","89.2","","59.7","E"
,"June 1995","83.0","","89.1","","59.7","E"
,"July 1995","82.4","","88.3","","59.5","E"
,"August 1995","82.6","","88.6","","59.5","E"
,"September 1995","82.8","","88.9","","59.5","E"
,"October 1995","82.8","","88.9","","59.5","E"
,"November 1995","82.8","","88.8","","59.5","E"
,"December 1995","82.5","","88.5","","59.5","E"
,"January 1996","82.0","","87.7","","59.5","E"
,"February 1996","82.0","","87.7","","59.5","E"
,"March 1996","83.0","","88.5","","60.9","E"
,"April 1996","82.7","","87.9","","61.2","E"
,"May 1996","82.7","","87.9","","61.2","E"
,"June 1996","83.2","","88.5","","61.2","E"
,"July 1996","82.7","","87.9","","61.2","E"
,"August 1996","83.1","","88.4","","61.2","E"
,"September 1996","82.8","","88.0","","61.2","E"
,"October 1996","83.5","","88.9","","61.2","E"
,"November 1996","82.6","","87.9","","60.3","E"
,"December 1996","82.5","","87.8","","60.3","E"
,"January 1997","82.5","","87.8","","60.3","E"
,"February 1997","82.9","","88.4","","60.7","E"
,"March 1997","82.9","","88.4","","60.7","E"
,"April 1997","82.9","","88.4","","60.7","E"
,"May 1997","82.9","","88.4","","60.7","E"
,"June 1997","83.3","","88.5","","62.0","E"
,"July 1997","83.5","","88.8","","62.0","E"
,"August 1997","83.8","","89.2","","62.0","E"
,"September 1997","83.0","","88.1","","62.0","E"
,"October 1997","81.9","","86.7","","62.0","E"
,"November 1997","81.0","","85.6","","62.0","E"
,"December 1997","81.0","","85.6","","62.0","E"
,"January 1998","80.2","","84.2","","63.0","E"
,"February 1998","81.3","","85.5","","63.3","E"
,"March 1998","81.3","","85.5","","63.3","E"
,"April 1998","81.2","","85.5","","63.3","E"
,"May 1998","81.2","","85.5","","63.3","E"
,"June 1998","81.0","","84.9","","64.2","E"
,"July 1998","81.2","","85.0","","64.5","E"
,"August 1998","81.1","","85.0","","64.4","E"
,"September 1998","82.7","","86.9","","65.5","E"
,"October 1998","83.5","","88.0","","65.5","E"
,"November 1998","84.1","","88.5","","65.9","E"
,"December 1998","83.8","","88.1","","65.9","E"
,"January 1999","82.9","","86.9","","65.9","E"
,"February 1999","82.9","","86.9","","65.9","E"
,"March 1999","82.9","","86.9","","65.9","E"
,"April 1999","82.6","","86.6","","65.9","E"
,"May 1999","82.6","","86.6","","65.9","E"
,"June 1999","82.6","","86.6","","65.9","E"
,"July 1999","83.4","","87.5","","65.9","E"
,"August 1999","83.4","","87.5","","65.9","E"
,"September 1999","83.4","","87.5","","65.9","E"
,"October 1999","84.1","","88.0","","67.8","E"
,"November 1999","84.2","","88.2","","67.8","E"
,"December 1999","84.2","","88.2","","67.8","E"
,"January 2000","84.2","","88.2","","67.8","E"
,"February 2000","84.2","","88.2","","67.8","E"
,"March 2000","84.2","","88.2","","67.8","E"
,"April 2000","84.2","","88.2","","67.8","E"
,"May 2000","84.2","","88.2","","67.8","E"
,"June 2000","84.2","","88.2","","67.8","E"
,"July 2000","84.2","","88.2","","67.8","E"
,"August 2000","85.5","","89.5","","68.9","E"
,"September 2000","85.5","","89.5","","68.9","E"
,"October 2000","85.7","","89.7","","68.9","E"
,"November 2000","85.5","","89.5","","68.9","E"
,"December 2000","85.4","","89.4","","68.9","E"
,"January 2001","85.7","","89.7","","68.9","E"
,"February 2001","85.7","","89.7","","68.9","E"
,"March 2001","85.8","","89.9","","68.9","E"
,"April 2001","85.8","","89.8","","68.9","E"
,"May 2001","85.8","","89.8","","68.9","E"
,"June 2001","85.8","","89.8","","68.9","E"
,"July 2001","85.8","","89.8","","68.9","E"
,"August 2001","85.6","","88.4","","73.4","E"
,"September 2001","85.8","","88.6","","73.4","E"
,"October 2001","85.8","","88.6","","73.4","E"
,"November 2001","85.9","","88.6","","74.0","E"
,"December 2001","85.9","","88.5","","74.2","E"
,"January 2002","85.9","","88.5","","74.2","E"
,"February 2002","86.2","","88.6","","75.1","E"
,"March 2002","86.2","","88.6","","75.1","E"
,"April 2002","86.2","","88.6","","75.1","E"
,"May 2002","86.2","","88.6","","75.1","E"
,"June 2002","86.2","","88.6","","75.1","E"
,"July 2002","86.2","","88.6","","75.1","E"
,"August 2002","86.6","","89.1","","75.1","E"
,"September 2002","86.6","","89.1","","75.1","E"
,"October 2002","86.6","","89.1","","75.1","E"
,"November 2002","86.6","","89.1","","75.1","E"
,"December 2002","86.6","","89.1","","75.3","E"
,"January 2003","86.9","","89.1","","76.4","E"
,"February 2003","86.9","","89.1","","76.5","E"
,"March 2003","86.9","","89.1","","76.5","E"
,"April 2003","86.9","","89.1","","76.8","E"
,"May 2003","86.9","","89.1","","76.8","E"
,"June 2003","86.9","","89.1","","76.8","E"
,"July 2003","86.9","","89.1","","76.8","E"
,"August 2003","86.9","","89.1","","76.8","E"
,"September 2003","87.3","","89.6","","76.8","E"
,"October 2003","87.6","","90.0","","76.8","E"
,"November 2003","88.4","","90.7","","77.8","E"
,"December 2003","88.6","","91.0","","77.8","E"
,"January 2004","88.9","","91.4","","77.8","E"
,"February 2004","89.5","","92.2","","77.8","E"
,"March 2004","89.8","","92.5","","77.8","E"
,"April 2004","89.8","","92.5","","77.8","E"
,"May 2004","90.2","","92.9","","78.6","E"
,"June 2004","90.2","","92.9","","78.6","E"
,"July 2004","90.2","","92.9","","78.6","E"
,"August 2004","90.6","","93.5","","78.6","E"
,"September 2004","90.6","","93.5","","78.6","E"
,"October 2004","91.3","","94.3","","78.6","E"
,"November 2004","91.7","","94.3","","80.6","E"
,"December 2004","91.7","","94.3","","80.6","E"
,"January 2005","91.7","","94.3","","80.6","E"
,"February 2005","92.7","","95.6","","80.6","E"
,"March 2005","92.7","","95.4","","81.5","E"
,"April 2005","93.2","","95.9","","81.5","E"
,"May 2005","94.0","","96.6","","82.9","E"
,"June 2005","94.4","","97.1","","82.9","E"
,"July 2005","94.4","","97.1","","82.9","E"
,"August 2005","95.1","","97.9","","83.4","E"
,"September 2005","95.7","","98.6","","83.4","E"
,"October 2005","95.5","","98.4","","83.4","E"
,"November 2005","95.5","","98.4","","83.4","E"
,"December 2005","95.1","","97.9","","83.4","E"
,"January 2006","94.1","","96.3","","84.5","E"
,"February 2006","93.8","","95.9","","84.5","E"
,"March 2006","95.4","","97.9","","84.5","E"
,"April 2006","95.4","","97.9","","84.5","E"
,"May 2006","96.6","","99.2","","85.6","E"
,"June 2006","96.6","","99.2","","85.6","E"
,"July 2006","97.1","","99.7","","86.1","E"
,"August 2006","97.2","","99.8","","86.2","E"
,"September 2006","97.0","","99.5","","86.2","E"
,"October 2006","96.9","","99.5","","85.9","E"
,"November 2006","97.5","","100.2","","85.9","E"
,"December 2006","97.5","","100.2","","85.9","E"
,"January 2007","97.3","","100.0","","85.9","E"
,"February 2007","97.3","","100.0","","85.9","E"
,"March 2007","97.3","","100.0","","85.9","E"
,"April 2007","96.8","","99.2","","85.9","E"
,"May 2007","97.3","","100.0","","85.9","E"
,"June 2007","97.3","","100.0","","85.9","E"
,"July 2007","97.3","","100.0","","85.9","E"
,"August 2007","97.3","","100.0","","85.9","E"
,"September 2007","97.6","","100.0","","86.8","E"
,"October 2007","97.6","","100.0","","86.8","E"
,"November 2007","98.4","","101.1","","86.8","E"
,"December 2007","98.4","","101.1","","86.8","E"
,"January 2008","99.7","","102.6","","87.4","E"
,"February 2008","99.7","","102.6","","87.4","E"
,"March 2008","98.6","","101.3","","87.4","E"
,"April 2008","98.6","","101.3","","87.4","E"
,"May 2008","98.6","","101.3","","87.4","E"
,"June 2008","98.9","","101.7","","87.4","E"
,"July 2008","98.9","","101.7","","87.4","E"
,"August 2008","98.5","","101.1","","87.4","E"
,"September 2008","98.5","","101.1","","87.4","E"
,"October 2008","98.6","","101.3","","87.4","E"
,"November 2008","98.6","","101.3","","87.4","E"
,"December 2008","98.6","","101.3","","87.4","E"
,"January 2009","98.8","","101.4","","88.2","E"
,"February 2009","99.9","","102.0","","91.4","E"
,"March 2009","99.5","","101.5","","91.4","E"
,"April 2009","99.5","","101.5","","91.4","E"
,"May 2009","100.0","","102.1","","91.4","E"
,"June 2009","100.0","","102.1","","91.4","E"
,"July 2009","100.0","","102.1","","91.4","E"
,"August 2009","100.1","","102.1","","92.0","E"
,"September 2009","100.1","","102.1","","92.0","E"
,"October 2009","99.5","","101.3","","92.0","E"
,"November 2009","99.5","","101.3","","92.0","E"
,"December 2009","99.5","","101.3","","92.0","E"
,"January 2010","99.3","","101.2","","92.0","E"
,"February 2010","98.8","","100.4","","92.0","E"
,"March 2010","98.4","","99.8","","92.0","E"
,"April 2010","98.1","","99.4","","92.0","E"
,"May 2010","98.4","","99.8","","92.0","E"
,"June 2010","98.1","","99.5","","92.0","E"
,"July 2010","97.9","","99.2","","92.0","E"
,"August 2010","97.9","","99.2","","92.0","E"
,"September 2010","97.9","","99.2","","92.0","E"
,"October 2010","97.9","","99.2","","92.0","E"
,"November 2010","97.5","","98.7","","92.0","E"
,"December 2010","97.5","","98.7","","92.0","E"
,"January 2011","97.5","","98.7","","92.0","E"
,"February 2011","98.9","","100.3","","92.6","E"
,"March 2011","98.9","","100.3","","92.6","E"
,"April 2011","99.1","","100.4","","93.5","E"
,"May 2011","99.6","","100.7","","94.2","E"
,"June 2011","99.6","","100.7","","94.2","E"
,"July 2011","100.8","","102.0","","95.1","E"
,"August 2011","100.8","","102.0","","95.1","E"
,"September 2011","100.7","","101.9","","95.1","E"
,"October 2011","100.9","","102.2","","95.1","E"
,"November 2011","100.9","","102.2","","95.1","E"
,"December 2011","100.9","","102.2","","95.1","E"
,"January 2012","100.7","","101.9","","95.1","E"
,"February 2012","100.2","","101.4","","95.1","E"
,"March 2012","100.2","","101.4","","95.1","E"
,"April 2012","100.3","","101.4","","95.6","E"
,"May 2012","99.9","","100.9","","95.6","E"
,"June 2012","100.0","","101.0","","96.0","E"
,"July 2012","100.2","","101.2","","96.0","E"
,"August 2012","100.1","","101.1","","96.0","E"
,"September 2012","100.2","","101.2","","96.0","E"
,"October 2012","100.0","","101.0","","96.0","E"
,"November 2012","100.0","","101.0","","96.0","E"
,"December 2012","99.2","","100.0","","96.0","E"
,"January 2013","100.1","","101.1","","96.0","E"
,"February 2013","100.1","","101.1","","96.0","E"
,"March 2013","100.1","","101.1","","96.0","E"
,"April 2013","100.5","","101.4","","96.3","E"
,"May 2013","100.6","","101.5","","96.7","E"
,"June 2013","100.8","","101.8","","96.7","E"
,"July 2013","100.9","","101.9","","96.7","E"
,"August 2013","100.9","","101.9","","96.7","E"
,"September 2013","100.9","","101.9","","96.7","E"
,"October 2013","100.8","","101.8","","96.7","E"
,"November 2013","100.8","","101.8","","96.7","E"
,"December 2013","100.8","","101.8","","96.7","E"
,"January 2014","100.5","","101.4","","96.7","E"
,"February 2014","100.2","","100.8","","97.4","E"
,"March 2014","99.7","","100.3","","97.4","E"
,"April 2014","99.7","","100.3","","97.4","E"
,"May 2014","99.6","","100.2","","97.4","E"
,"June 2014","99.4","","99.9","","97.4","E"
,"July 2014","99.3","","99.7","","97.4","E"
,"August 2014","99.3","","99.7","","97.4","E"
,"September 2014","99.1","","99.5","","97.4","E"
,"October 2014","99.1","","99.5","","97.4","E"
,"November 2014","98.8","","99.2","","97.4","E"
,"December 2014","99.3","","99.6","","98.0","E"
,"January 2015","99.3","","99.6","","98.0","E"
,"February 2015","99.3","","99.6","","98.0","E"
,"March 2015","99.5","","99.8","","98.5","E"
,"April 2015","100.5","","100.8","","99.4","E"
,"May 2015","100.4","","100.6","","99.4","E"
,"June 2015","100.1","","100.3","","99.4","E"
,"July 2015","100.1","","100.3","","99.4","E"
,"August 2015","100.0","","100.2","","99.4","E"
,"September 2015","99.0","","99.0","","99.4","E"
,"October 2015","99.0","","99.0","","99.4","E"
,"November 2015","99.1","","99.1","","99.4","E"
,"December 2015","99.1","","99.1","","99.4","E"
,"January 2016","99.1","","99.1","","99.4","E"
,"February 2016","100.3","","100.6","","99.4","E"
,"March 2016","100.3","","100.6","","99.4","E"
,"April 2016","100.4","","100.5","","100.0","E"
,"May 2016","100.0","","100.0","","100.0","E"
,"June 2016","100.0","","100.0","","100.0","E"
,"July 2016","100.0","","100.0","","100.0","E"
,"August 2016","100.0","","100.0","","100.0","E"
,"September 2016","100.0","","100.0","","100.0","E"
,"October 2016","100.0","","100.0","","100.0","E"
,"November 2016","100.0","","100.0","","100.0","E"
,"December 2016","100.0","","100.0","","100.0","E"
,"January 2017","100.0","","100.0","","100.0","E"
,"February 2017","100.0","","100.0","","100.0","E"
,"March 2017","100.0","","100.0","","100.0","E"
,"April 2017","100.0","","100.0","","100.0","E"
,"May 2017","99.8","","99.8","","100.0","E"
,"June 2017","99.7","","99.7","","100.0","E"
,"July 2017","100.3","","100.4","","100.0","E"
,"August 2017","100.3","","100.4","","100.0","E"
,"September 2017","100.3","","100.4","","100.0","E"
,"October 2017","100.3","","100.4","","100.0","E"
,"November 2017","100.3","","100.4","","100.0","E"
,"December 2017","100.3","","100.4","","100.0","E"
,"January 2018","100.3","E","100.4","E","100.0","E"
,"February 2018","100.3","E","100.4","E","100.0","E"
,"March 2018","100.5","E","100.6","E","100.1","E"
,"April 2018","100.5","E","100.7","E","100.1","E"
,"May 2018","100.5","E","100.6","E","100.1","E"
,"June 2018","100.4","E","100.5","E","100.1","E"
,"July 2018","100.5","E","100.5","E","100.2","E"
,"August 2018","100.5","E","100.6","E","100.2","E"
,"September 2018","100.3","E","100.3","E","100.2","E"
,"October 2018","100.2","E","100.1","E","100.2","E"
,"November 2018","100.0","E","99.9","E","100.2","E"
,"December 2018","100.1","E","100.0","E","100.2","E"
,"January 2019","100.1","E","100.0","E","100.2","E"
,"February 2019","100.1","E","100.0","E","100.2","E"
,"March 2019","100.1","E","100.0","E","100.2","E"
,"April 2019","100.1","E","100.0","E","100.2","E"
,"May 2019","101.1","E","101.2","E","100.2","E"
,"June 2019","101.1","E","101.2","E","100.2","E"
,"July 2019","101.1","E","101.2","E","100.2","E"
,"August 2019","101.1","E","101.2","E","100.2","E"
,"September 2019","102.0","E","102.4","E","100.2","E"
,"October 2019","102.0","E","102.4","E","100.2","E"
,"November 2019","102.0","E","102.4","E","100.2","E"
,"December 2019","102.0","E","102.4","E","100.2","E"
,"January 2020","102.0","E","102.4","E","100.2","E"
,"February 2020","102.0","E","102.4","E","100.2","E"
,"March 2020","102.0","E","102.4","E","100.2","E"
,"April 2020","102.0","E","102.4","E","100.2","E"
,"May 2020","102.6","E","103.1","E","100.3","E"
,"June 2020","102.6","E","103.1","E","100.3","E"
,"July 2020","102.6","E","103.1","E","100.3","E"
,"August 2020","102.6","E","103.1","E","100.3","E"
,"September 2020","104.7","E","105.7","E","100.4","E"
